,Start Date,place.name,place.country,periods.tempF,hour_Weather,kWh,hour_Energy,date,hour,day,month,year,month_date,season,hypo_temp,hypo_usage
4768,2022-07-18 17:00:00.000000,new york,us,82.78,17:00:00,2.38,17:00:00.000000,2022-07-18,17,18,7,2022,718.0,summer,62.78,2.371575687122208
4766,2022-07-18 15:00:00.000000,new york,us,85.12,15:00:00,2.31,15:00:00.000000,2022-07-18,15,18,7,2022,718.0,summer,65.12,2.4176909213851285
4765,2022-07-18 14:00:00.000000,new york,us,86.79,14:00:00,2.35,14:00:00.000000,2022-07-18,14,18,7,2022,718.0,summer,66.79,2.4506022210514007
4764,2022-07-18 13:00:00.000000,new york,us,86.38,13:00:00,2.62,13:00:00.000000,2022-07-18,13,18,7,2022,718.0,summer,66.38,2.4425222013728547
4767,2022-07-18 16:00:00.000000,new york,us,80.94,16:00:00,2.36,16:00:00.000000,2022-07-18,16,18,7,2022,718.0,summer,60.94,2.3353141353941
4762,2022-07-18 11:00:00.000000,new york,us,80.11,11:00:00,2.28,11:00:00.000000,2022-07-18,11,18,7,2022,718.0,summer,60.11,2.3189570223863116
4751,2022-07-18 00:00:00.000000,new york,us,80.06,00:00:00,1.57,00:00:00.000000,2022-07-18,0,18,7,2022,718.0,summer,60.06,2.3179716541328306
4763,2022-07-18 12:00:00.000000,new york,us,81.79,12:00:00,3.7,12:00:00.000000,2022-07-18,12,18,7,2022,718.0,summer,61.790000000000006,2.3520653957032804
4753,2022-07-18 02:00:00.000000,new york,us,78.48,02:00:00,1.26,02:00:00.000000,2022-07-18,2,18,7,2022,718.0,summer,58.480000000000004,2.2868340173228243
4754,2022-07-18 03:00:00.000000,new york,us,78.28,03:00:00,1.42,03:00:00.000000,2022-07-18,3,18,7,2022,718.0,summer,58.28,2.2828925443088997
4755,2022-07-18 04:00:00.000000,new york,us,78.26,04:00:00,2.79,04:00:00.000000,2022-07-18,4,18,7,2022,718.0,summer,58.260000000000005,2.2824983970075072
4756,2022-07-18 05:00:00.000000,new york,us,77.52,05:00:00,1.58,05:00:00.000000,2022-07-18,5,18,7,2022,718.0,summer,57.519999999999996,2.267914946855985
4752,2022-07-18 01:00:00.000000,new york,us,79.59,01:00:00,1.73,01:00:00.000000,2022-07-18,1,18,7,2022,718.0,summer,59.59,2.308709192550107
4758,2022-07-18 07:00:00.000000,new york,us,78.08,07:00:00,2.45,07:00:00.000000,2022-07-18,7,18,7,2022,718.0,summer,58.08,2.2789510712949745
4759,2022-07-18 08:00:00.000000,new york,us,76.57,08:00:00,2.22,08:00:00.000000,2022-07-18,8,18,7,2022,718.0,summer,56.56999999999999,2.249192950039842
4760,2022-07-18 09:00:00.000000,new york,us,79.02,09:00:00,2.69,09:00:00.000000,2022-07-18,9,18,7,2022,718.0,summer,59.019999999999996,2.297475994460421
4761,2022-07-18 10:00:00.000000,new york,us,79.27,10:00:00,2.38,10:00:00.000000,2022-07-18,10,18,7,2022,718.0,summer,59.269999999999996,2.3024028357278272
4757,2022-07-18 06:00:00.000000,new york,us,78.03,06:00:00,1.73,06:00:00.000000,2022-07-18,6,18,7,2022,718.0,summer,58.03,2.2779657030414935
4789,2022-07-19 14:00:00.000000,new york,us,88.88,14:00:00,2.71,14:00:00.000000,2022-07-19,14,19,7,2022,719.0,summer,68.88,2.4917906140469146
4798,2022-07-19 23:00:00.000000,new york,us,86.65,23:00:00,2.09,23:00:00.000000,2022-07-19,23,19,7,2022,719.0,summer,66.65,2.4478431899416533
4797,2022-07-19 22:00:00.000000,new york,us,87.19,22:00:00,2.42,22:00:00.000000,2022-07-19,22,19,7,2022,719.0,summer,67.19,2.4584851670792505
4796,2022-07-19 21:00:00.000000,new york,us,88.47,21:00:00,2.79,21:00:00.000000,2022-07-19,21,19,7,2022,719.0,summer,68.47,2.483710594368369
4795,2022-07-19 20:00:00.000000,new york,us,89.22,20:00:00,3.06,20:00:00.000000,2022-07-19,20,19,7,2022,719.0,summer,69.22,2.498491118170587
4794,2022-07-19 19:00:00.000000,new york,us,90.14,19:00:00,4.14,19:00:00.000000,2022-07-19,19,19,7,2022,719.0,summer,70.14,2.516621894034641
4793,2022-07-19 18:00:00.000000,new york,us,90.21,18:00:00,3.2,18:00:00.000000,2022-07-19,18,19,7,2022,719.0,summer,70.21,2.518001409589515
4792,2022-07-19 17:00:00.000000,new york,us,90.05,17:00:00,3.01,17:00:00.000000,2022-07-19,17,19,7,2022,719.0,summer,70.05,2.514848231178375
4791,2022-07-19 16:00:00.000000,new york,us,89.85,16:00:00,3.0,16:00:00.000000,2022-07-19,16,19,7,2022,719.0,summer,69.85,2.51090675816445
4790,2022-07-19 15:00:00.000000,new york,us,89.78,15:00:00,2.71,15:00:00.000000,2022-07-19,15,19,7,2022,719.0,summer,69.78,2.5095272426095767
4788,2022-07-19 13:00:00.000000,new york,us,87.04,13:00:00,3.01,13:00:00.000000,2022-07-19,13,19,7,2022,719.0,summer,67.04,2.4555290623188064
4779,2022-07-19 04:00:00.000000,new york,us,75.65,04:00:00,1.55,04:00:00.000000,2022-07-19,4,19,7,2022,719.0,summer,55.650000000000006,2.231062174175788
4786,2022-07-19 11:00:00.000000,new york,us,85.51,11:00:00,2.4,11:00:00.000000,2022-07-19,11,19,7,2022,719.0,summer,65.51,2.4253767937622817
4785,2022-07-19 10:00:00.000000,new york,us,79.29,10:00:00,2.42,10:00:00.000000,2022-07-19,10,19,7,2022,719.0,summer,59.290000000000006,2.3027969830292196
4784,2022-07-19 09:00:00.000000,new york,us,77.18,09:00:00,2.68,09:00:00.000000,2022-07-19,9,19,7,2022,719.0,summer,57.18000000000001,2.261214442732313
4783,2022-07-19 08:00:00.000000,new york,us,75.92,08:00:00,3.74,08:00:00.000000,2022-07-19,8,19,7,2022,719.0,summer,55.92,2.2363831627445867
4782,2022-07-19 07:00:00.000000,new york,us,74.8,07:00:00,1.95,07:00:00.000000,2022-07-19,7,19,7,2022,719.0,summer,54.8,2.2143109138666075
4781,2022-07-19 06:00:00.000000,new york,us,74.57,06:00:00,1.34,06:00:00.000000,2022-07-19,6,19,7,2022,719.0,summer,54.56999999999999,2.2097782199005938
4780,2022-07-19 05:00:00.000000,new york,us,75.13,05:00:00,1.43,05:00:00.000000,2022-07-19,5,19,7,2022,719.0,summer,55.129999999999995,2.2208143443395834
4775,2022-07-19 00:00:00.000000,new york,us,78.57,00:00:00,1.9,00:00:00.000000,2022-07-19,0,19,7,2022,719.0,summer,58.56999999999999,2.2886076801790907
4778,2022-07-19 03:00:00.000000,new york,us,76.35,03:00:00,1.5,03:00:00.000000,2022-07-19,3,19,7,2022,719.0,summer,56.349999999999994,2.2448573297245247
4777,2022-07-19 02:00:00.000000,new york,us,77.27,02:00:00,1.62,02:00:00.000000,2022-07-19,2,19,7,2022,719.0,summer,57.269999999999996,2.2629881055885788
4787,2022-07-19 12:00:00.000000,new york,us,86.27,12:00:00,2.6,12:00:00.000000,2022-07-19,12,19,7,2022,719.0,summer,66.27,2.440354391215196
4776,2022-07-19 01:00:00.000000,new york,us,78.4,01:00:00,2.09,01:00:00.000000,2022-07-19,1,19,7,2022,719.0,summer,58.400000000000006,2.285257428117254
4814,2022-07-20 15:00:00.000000,new york,us,91.54,15:00:00,2.87,15:00:00.000000,2022-07-20,15,20,7,2022,720.0,summer,71.54,2.544212205132115
4815,2022-07-20 16:00:00.000000,new york,us,93.18,16:00:00,2.93,16:00:00.000000,2022-07-20,16,20,7,2022,720.0,summer,73.18,2.5765322838462987
4816,2022-07-20 17:00:00.000000,new york,us,91.44,17:00:00,2.96,17:00:00.000000,2022-07-20,17,20,7,2022,720.0,summer,71.44,2.5422414686251527
4821,2022-07-20 22:00:00.000000,new york,us,87.35,22:00:00,1.88,22:00:00.000000,2022-07-20,22,20,7,2022,720.0,summer,67.35,2.46163834549039
4818,2022-07-20 19:00:00.000000,new york,us,91.74,19:00:00,3.2,19:00:00.000000,2022-07-20,19,20,7,2022,720.0,summer,71.74,2.54815367814604
4819,2022-07-20 20:00:00.000000,new york,us,90.52,20:00:00,2.66,20:00:00.000000,2022-07-20,20,20,7,2022,720.0,summer,70.52,2.5241106927610986
4820,2022-07-20 21:00:00.000000,new york,us,88.56,21:00:00,2.23,21:00:00.000000,2022-07-20,21,20,7,2022,720.0,summer,68.56,2.485484257224635
4822,2022-07-20 23:00:00.000000,new york,us,86.0,23:00:00,1.9,23:00:00.000000,2022-07-20,23,20,7,2022,720.0,summer,66.0,2.435033402646398
4813,2022-07-20 14:00:00.000000,new york,us,91.26,14:00:00,2.78,14:00:00.000000,2022-07-20,14,20,7,2022,720.0,summer,71.26,2.5386941429126204
4817,2022-07-20 18:00:00.000000,new york,us,92.39,18:00:00,3.0,18:00:00.000000,2022-07-20,18,20,7,2022,720.0,summer,72.39,2.5609634654412954
4812,2022-07-20 13:00:00.000000,new york,us,91.4,13:00:00,3.07,13:00:00.000000,2022-07-20,13,20,7,2022,720.0,summer,71.4,2.541453174022368
4809,2022-07-20 10:00:00.000000,new york,us,85.42,10:00:00,4.41,10:00:00.000000,2022-07-20,10,20,7,2022,720.0,summer,65.42,2.4236031309060158
4810,2022-07-20 11:00:00.000000,new york,us,89.76,11:00:00,2.76,11:00:00.000000,2022-07-20,11,20,7,2022,720.0,summer,69.76,2.5091330953081843
4811,2022-07-20 12:00:00.000000,new york,us,90.28,12:00:00,2.71,12:00:00.000000,2022-07-20,12,20,7,2022,720.0,summer,70.28,2.5193809251443886
4799,2022-07-20 00:00:00.000000,new york,us,85.6,00:00:00,3.19,00:00:00.000000,2022-07-20,0,20,7,2022,720.0,summer,65.6,2.4271504566185476
4800,2022-07-20 01:00:00.000000,new york,us,83.64,01:00:00,2.11,01:00:00.000000,2022-07-20,1,20,7,2022,720.0,summer,63.64,2.388524021082085
4801,2022-07-20 02:00:00.000000,new york,us,82.69,02:00:00,1.77,02:00:00.000000,2022-07-20,2,20,7,2022,720.0,summer,62.69,2.3698020242659417
4802,2022-07-20 03:00:00.000000,new york,us,80.87,03:00:00,1.71,03:00:00.000000,2022-07-20,3,20,7,2022,720.0,summer,60.870000000000005,2.333934619839226
4806,2022-07-20 07:00:00.000000,new york,us,78.42,07:00:00,2.18,07:00:00.000000,2022-07-20,7,20,7,2022,720.0,summer,58.42,2.2856515754186466
4804,2022-07-20 05:00:00.000000,new york,us,78.98,05:00:00,1.54,05:00:00.000000,2022-07-20,5,20,7,2022,720.0,summer,58.980000000000004,2.296687699857636
4805,2022-07-20 06:00:00.000000,new york,us,78.48,06:00:00,1.48,06:00:00.000000,2022-07-20,6,20,7,2022,720.0,summer,58.480000000000004,2.2868340173228243
4807,2022-07-20 08:00:00.000000,new york,us,79.77,08:00:00,2.65,08:00:00.000000,2022-07-20,8,20,7,2022,720.0,summer,59.769999999999996,2.3122565182626396
4803,2022-07-20 04:00:00.000000,new york,us,79.9,04:00:00,1.55,04:00:00.000000,2022-07-20,4,20,7,2022,720.0,summer,59.900000000000006,2.3148184757216903
4808,2022-07-20 09:00:00.000000,new york,us,81.63,09:00:00,3.7,09:00:00.000000,2022-07-20,9,20,7,2022,720.0,summer,61.629999999999995,2.34891221729214
4846,2022-07-21 23:00:00.000000,new york,us,88.86,23:00:00,1.71,23:00:00.000000,2022-07-21,23,21,7,2022,721.0,summer,68.86,2.491396466745522
4844,2022-07-21 21:00:00.000000,new york,us,90.84,21:00:00,3.69,21:00:00.000000,2022-07-21,21,21,7,2022,721.0,summer,70.84,2.530417049583378
4843,2022-07-21 20:00:00.000000,new york,us,92.17,20:00:00,2.57,20:00:00.000000,2022-07-21,20,21,7,2022,721.0,summer,72.17,2.5566278451259783
4841,2022-07-21 18:00:00.000000,new york,us,92.82,18:00:00,2.63,18:00:00.000000,2022-07-21,18,21,7,2022,721.0,summer,72.82,2.569437632421234
4840,2022-07-21 17:00:00.000000,new york,us,87.12,17:00:00,2.71,17:00:00.000000,2022-07-21,17,21,7,2022,721.0,summer,67.12,2.4571056515243765
4839,2022-07-21 16:00:00.000000,new york,us,86.49,16:00:00,2.52,16:00:00.000000,2022-07-21,16,21,7,2022,721.0,summer,66.49,2.444690011530513
4838,2022-07-21 15:00:00.000000,new york,us,79.66,15:00:00,2.66,15:00:00.000000,2022-07-21,15,21,7,2022,721.0,summer,59.66,2.3100887081049803
4837,2022-07-21 14:00:00.000000,new york,us,77.63,14:00:00,2.54,14:00:00.000000,2022-07-21,14,21,7,2022,721.0,summer,57.629999999999995,2.2700827570136437
4836,2022-07-21 13:00:00.000000,new york,us,92.59,13:00:00,3.01,13:00:00.000000,2022-07-21,13,21,7,2022,721.0,summer,72.59,2.5649049384552205
4835,2022-07-21 12:00:00.000000,new york,us,90.57,12:00:00,2.6,12:00:00.000000,2022-07-21,12,21,7,2022,721.0,summer,70.57,2.5250960610145796
4845,2022-07-21 22:00:00.000000,new york,us,90.16,22:00:00,2.2,22:00:00.000000,2022-07-21,22,21,7,2022,721.0,summer,70.16,2.5170160413360336
4833,2022-07-21 10:00:00.000000,new york,us,84.72,10:00:00,2.39,10:00:00.000000,2022-07-21,10,21,7,2022,721.0,summer,64.72,2.4098079753572788
4834,2022-07-21 11:00:00.000000,new york,us,87.94,11:00:00,2.55,11:00:00.000000,2022-07-21,11,21,7,2022,721.0,summer,67.94,2.473265690881468
4823,2022-07-21 00:00:00.000000,new york,us,83.32,00:00:00,1.76,00:00:00.000000,2022-07-21,0,21,7,2022,721.0,summer,63.31999999999999,2.3822176642598047
4824,2022-07-21 01:00:00.000000,new york,us,82.08,01:00:00,1.89,01:00:00.000000,2022-07-21,1,21,7,2022,721.0,summer,62.08,2.357780531573471
4825,2022-07-21 02:00:00.000000,new york,us,80.98,02:00:00,1.71,02:00:00.000000,2022-07-21,2,21,7,2022,721.0,summer,60.980000000000004,2.3361024299968847
4826,2022-07-21 03:00:00.000000,new york,us,80.94,03:00:00,1.6,03:00:00.000000,2022-07-21,3,21,7,2022,721.0,summer,60.94,2.3353141353941
4842,2022-07-21 19:00:00.000000,new york,us,92.73,19:00:00,3.05,19:00:00.000000,2022-07-21,19,21,7,2022,721.0,summer,72.73,2.567663969564968
4828,2022-07-21 05:00:00.000000,new york,us,79.48,05:00:00,2.97,05:00:00.000000,2022-07-21,5,21,7,2022,721.0,summer,59.480000000000004,2.3065413823924485
4829,2022-07-21 06:00:00.000000,new york,us,79.66,06:00:00,1.49,06:00:00.000000,2022-07-21,6,21,7,2022,721.0,summer,59.66,2.3100887081049803
4830,2022-07-21 07:00:00.000000,new york,us,80.62,07:00:00,1.99,07:00:00.000000,2022-07-21,7,21,7,2022,721.0,summer,60.620000000000005,2.32900777857182
4831,2022-07-21 08:00:00.000000,new york,us,80.69,08:00:00,2.4,08:00:00.000000,2022-07-21,8,21,7,2022,721.0,summer,60.69,2.3303872941266937
4832,2022-07-21 09:00:00.000000,new york,us,82.47,09:00:00,2.69,09:00:00.000000,2022-07-21,9,21,7,2022,721.0,summer,62.47,2.3654664039506246
4827,2022-07-21 04:00:00.000000,new york,us,80.02,04:00:00,1.63,04:00:00.000000,2022-07-21,4,21,7,2022,721.0,summer,60.019999999999996,2.3171833595300453
4869,2022-07-22 22:00:00.000000,new york,us,84.61,22:00:00,1.81,22:00:00.000000,2022-07-22,22,22,7,2022,722.0,summer,64.61,2.40764016519962
4868,2022-07-22 21:00:00.000000,new york,us,84.54,21:00:00,2.41,21:00:00.000000,2022-07-22,21,22,7,2022,722.0,summer,64.54,2.4062606496447465
4867,2022-07-22 20:00:00.000000,new york,us,83.57,20:00:00,2.78,20:00:00.000000,2022-07-22,20,22,7,2022,722.0,summer,63.56999999999999,2.387144505527211
4866,2022-07-22 19:00:00.000000,new york,us,83.64,19:00:00,3.4,19:00:00.000000,2022-07-22,19,22,7,2022,722.0,summer,63.64,2.388524021082085
4865,2022-07-22 18:00:00.000000,new york,us,88.11,18:00:00,2.74,18:00:00.000000,2022-07-22,18,22,7,2022,722.0,summer,68.11,2.4766159429433046
4864,2022-07-22 17:00:00.000000,new york,us,90.5,17:00:00,2.79,17:00:00.000000,2022-07-22,17,22,7,2022,722.0,summer,70.5,2.523716545459706
4863,2022-07-22 16:00:00.000000,new york,us,92.55,16:00:00,2.9,16:00:00.000000,2022-07-22,16,22,7,2022,722.0,summer,72.55,2.5641166438524357
4862,2022-07-22 15:00:00.000000,new york,us,94.01,15:00:00,2.92,15:00:00.000000,2022-07-22,15,22,7,2022,722.0,summer,74.01,2.592889396854087
4861,2022-07-22 14:00:00.000000,new york,us,93.63,14:00:00,2.8,14:00:00.000000,2022-07-22,14,22,7,2022,722.0,summer,73.63,2.585400598127629
4860,2022-07-22 13:00:00.000000,new york,us,91.76,13:00:00,3.15,13:00:00.000000,2022-07-22,13,22,7,2022,722.0,summer,71.76,2.5485478254474323
4857,2022-07-22 10:00:00.000000,new york,us,84.96,10:00:00,2.54,10:00:00.000000,2022-07-22,10,22,7,2022,722.0,summer,64.96,2.4145377429739883
4858,2022-07-22 11:00:00.000000,new york,us,88.45,11:00:00,2.76,11:00:00.000000,2022-07-22,11,22,7,2022,722.0,summer,68.45,2.4833164470669766
4856,2022-07-22 09:00:00.000000,new york,us,83.82,09:00:00,2.79,09:00:00.000000,2022-07-22,9,22,7,2022,722.0,summer,63.81999999999999,2.3920713467946166
4855,2022-07-22 08:00:00.000000,new york,us,82.24,08:00:00,2.34,08:00:00.000000,2022-07-22,8,22,7,2022,722.0,summer,62.239999999999995,2.360933709984611
4854,2022-07-22 07:00:00.000000,new york,us,81.1,07:00:00,3.47,07:00:00.000000,2022-07-22,7,22,7,2022,722.0,summer,61.099999999999994,2.338467313805239
4852,2022-07-22 05:00:00.000000,new york,us,81.3,05:00:00,1.37,05:00:00.000000,2022-07-22,5,22,7,2022,722.0,summer,61.3,2.3424087868191643
4851,2022-07-22 04:00:00.000000,new york,us,82.09,04:00:00,1.4,04:00:00.000000,2022-07-22,4,22,7,2022,722.0,summer,62.09,2.3579776052241677
4850,2022-07-22 03:00:00.000000,new york,us,83.55,03:00:00,1.56,03:00:00.000000,2022-07-22,3,22,7,2022,722.0,summer,63.55,2.3867503582258185
4849,2022-07-22 02:00:00.000000,new york,us,85.03,02:00:00,1.6,02:00:00.000000,2022-07-22,2,22,7,2022,722.0,summer,65.03,2.415917258528862
4848,2022-07-22 01:00:00.000000,new york,us,86.34,01:00:00,2.0,01:00:00.000000,2022-07-22,1,22,7,2022,722.0,summer,66.34,2.44173390677007
4847,2022-07-22 00:00:00.000000,new york,us,87.8,00:00:00,1.89,00:00:00.000000,2022-07-22,0,22,7,2022,722.0,summer,67.8,2.470506659771721
4859,2022-07-22 12:00:00.000000,new york,us,91.56,12:00:00,2.77,12:00:00.000000,2022-07-22,12,22,7,2022,722.0,summer,71.56,2.5446063524335076
4853,2022-07-22 06:00:00.000000,new york,us,80.96,06:00:00,1.35,06:00:00.000000,2022-07-22,6,22,7,2022,722.0,summer,60.959999999999994,2.3357082826954922
4870,2022-07-22 23:00:00.000000,new york,us,84.06,23:00:00,1.78,23:00:00.000000,2022-07-22,23,22,7,2022,722.0,summer,64.06,2.3968011144113266
4871,2022-07-23 00:00:00.000000,new york,us,82.9,00:00:00,1.86,00:00:00.000000,2022-07-23,0,23,7,2022,723.0,summer,62.900000000000006,2.373940570930563
4894,2022-07-23 23:00:00.000000,new york,us,90.41,23:00:00,1.83,23:00:00.000000,2022-07-23,23,23,7,2022,723.0,summer,70.41,2.52194288260344
4893,2022-07-23 22:00:00.000000,new york,us,86.88,22:00:00,1.88,22:00:00.000000,2022-07-23,22,23,7,2022,723.0,summer,66.88,2.4523758839076666
4892,2022-07-23 21:00:00.000000,new york,us,86.04,21:00:00,2.3,21:00:00.000000,2022-07-23,21,23,7,2022,723.0,summer,66.04,2.4358216972491826
4891,2022-07-23 20:00:00.000000,new york,us,86.97,20:00:00,3.16,20:00:00.000000,2022-07-23,20,23,7,2022,723.0,summer,66.97,2.454149546763933
4890,2022-07-23 19:00:00.000000,new york,us,87.96,19:00:00,3.51,19:00:00.000000,2022-07-23,19,23,7,2022,723.0,summer,67.96,2.4736598381828605
4889,2022-07-23 18:00:00.000000,new york,us,89.67,18:00:00,3.1,18:00:00.000000,2022-07-23,18,23,7,2022,723.0,summer,69.67,2.507359432451918
4888,2022-07-23 17:00:00.000000,new york,us,91.49,17:00:00,2.94,17:00:00.000000,2022-07-23,17,23,7,2022,723.0,summer,71.49,2.5432268368786337
4887,2022-07-23 16:00:00.000000,new york,us,93.97,16:00:00,2.85,16:00:00.000000,2022-07-23,16,23,7,2022,723.0,summer,73.97,2.5921011022513016
4886,2022-07-23 15:00:00.000000,new york,us,94.69,15:00:00,2.93,15:00:00.000000,2022-07-23,15,23,7,2022,723.0,summer,74.69,2.606290405101431
4885,2022-07-23 14:00:00.000000,new york,us,93.04,14:00:00,2.74,14:00:00.000000,2022-07-23,14,23,7,2022,723.0,summer,73.04,2.5737732527365513
4884,2022-07-23 13:00:00.000000,new york,us,92.91,13:00:00,3.71,13:00:00.000000,2022-07-23,13,23,7,2022,723.0,summer,72.91,2.5712112952775
4872,2022-07-23 01:00:00.000000,new york,us,84.02,01:00:00,2.12,01:00:00.000000,2022-07-23,1,23,7,2022,723.0,summer,64.02,2.3960128198085417
4882,2022-07-23 11:00:00.000000,new york,us,89.98,11:00:00,2.76,11:00:00.000000,2022-07-23,11,23,7,2022,723.0,summer,69.98,2.5134687156235014
4873,2022-07-23 02:00:00.000000,new york,us,83.61,02:00:00,1.68,02:00:00.000000,2022-07-23,2,23,7,2022,723.0,summer,63.61,2.387932800129996
4874,2022-07-23 03:00:00.000000,new york,us,82.85,03:00:00,2.94,03:00:00.000000,2022-07-23,3,23,7,2022,723.0,summer,62.849999999999994,2.3729552026770815
4875,2022-07-23 04:00:00.000000,new york,us,81.75,04:00:00,1.45,04:00:00.000000,2022-07-23,4,23,7,2022,723.0,summer,61.75,2.351277101100495
4876,2022-07-23 05:00:00.000000,new york,us,80.8,05:00:00,1.4,05:00:00.000000,2022-07-23,5,23,7,2022,723.0,summer,60.8,2.332555104284352
4883,2022-07-23 12:00:00.000000,new york,us,91.81,12:00:00,3.39,12:00:00.000000,2022-07-23,12,23,7,2022,723.0,summer,71.81,2.5495331937009134
4878,2022-07-23 07:00:00.000000,new york,us,79.99,07:00:00,2.05,07:00:00.000000,2022-07-23,7,23,7,2022,723.0,summer,59.989999999999995,2.3165921385779566
4879,2022-07-23 08:00:00.000000,new york,us,80.35,08:00:00,2.38,08:00:00.000000,2022-07-23,8,23,7,2022,723.0,summer,60.349999999999994,2.3236867900030216
4880,2022-07-23 09:00:00.000000,new york,us,81.95,09:00:00,2.92,09:00:00.000000,2022-07-23,9,23,7,2022,723.0,summer,61.95,2.35521857411442
4881,2022-07-23 10:00:00.000000,new york,us,83.55,10:00:00,2.53,10:00:00.000000,2022-07-23,10,23,7,2022,723.0,summer,63.55,2.3867503582258185
4877,2022-07-23 06:00:00.000000,new york,us,79.9,06:00:00,1.54,06:00:00.000000,2022-07-23,6,23,7,2022,723.0,summer,59.900000000000006,2.3148184757216903
4909,2022-07-24 14:00:00.000000,new york,us,92.86,14:00:00,2.82,14:00:00.000000,2022-07-24,14,24,7,2022,724.0,summer,72.86,2.570225927024019
4918,2022-07-24 23:00:00.000000,new york,us,87.53,23:00:00,2.59,23:00:00.000000,2022-07-24,23,24,7,2022,724.0,summer,67.53,2.4651856712029225
4917,2022-07-24 22:00:00.000000,new york,us,90.7,22:00:00,2.65,22:00:00.000000,2022-07-24,22,24,7,2022,724.0,summer,70.7,2.527658018473631
4916,2022-07-24 21:00:00.000000,new york,us,91.0,21:00:00,3.15,21:00:00.000000,2022-07-24,21,24,7,2022,724.0,summer,71.0,2.533570227994518
4915,2022-07-24 20:00:00.000000,new york,us,91.81,20:00:00,3.56,20:00:00.000000,2022-07-24,20,24,7,2022,724.0,summer,71.81,2.5495331937009134
4914,2022-07-24 19:00:00.000000,new york,us,93.42,19:00:00,4.27,19:00:00.000000,2022-07-24,19,24,7,2022,724.0,summer,73.42,2.5812620514630087
4913,2022-07-24 18:00:00.000000,new york,us,94.66,18:00:00,3.94,18:00:00.000000,2022-07-24,18,24,7,2022,724.0,summer,74.66,2.6056991841493424
4912,2022-07-24 17:00:00.000000,new york,us,94.28,17:00:00,3.92,17:00:00.000000,2022-07-24,17,24,7,2022,724.0,summer,74.28,2.598210385422885
